City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain (inches),Snow (inches)
311,Praia Da Vitoria,PT,38.73,-27.07,75.2,64,40,10.36,scattered clouds,0.0,0
312,San Quintin,MX,30.48,-115.95,78.58,54,0,11.65,clear sky,0.0,0
313,Kaduqli,SD,11.02,29.72,70.16,89,100,3.49,overcast clouds,0.0,0
314,Northam,GB,51.03,-4.22,66.0,67,1,2.77,clear sky,0.0,0
315,Kholm,RU,59.27,32.85,54.93,92,97,4.12,overcast clouds,0.0,0
316,Ambon,ID,-3.7,128.18,78.42,85,40,15.3,moderate rain,1.34,0
317,Novoagansk,RU,61.94,76.66,53.89,89,0,6.06,clear sky,0.0,0
318,San Patricio,MX,19.22,-104.7,89.6,75,40,11.41,scattered clouds,0.0,0
319,Erzin,TR,36.96,36.2,81.0,86,34,5.01,scattered clouds,0.0,0
320,Malinovoye Ozero,RU,51.68,79.78,66.29,84,100,7.23,overcast clouds,0.0,0
321,Sungaipenuh,ID,-2.08,101.38,64.0,94,90,1.34,light rain,0.24,0
322,Sao Felix Do Xingu,BR,-6.64,-51.99,89.13,45,53,2.48,broken clouds,0.0,0
323,Cabo San Lucas,MX,22.89,-109.91,93.2,46,75,11.41,broken clouds,0.0,0
324,Guangyuan,CN,32.44,105.82,62.01,90,59,2.8,broken clouds,0.0,0
325,Klaksvik,FO,62.23,-6.59,51.8,93,100,10.29,overcast clouds,0.0,0
326,Dolores,AR,-36.31,-57.68,47.86,53,31,13.0,scattered clouds,0.0,0
327,General Roca,AR,-39.03,-67.58,46.4,52,100,3.36,overcast clouds,0.0,0
328,Ceres,US,37.59,-120.96,96.01,17,1,8.05,clear sky,0.0,0
329,Tabas,IR,33.6,56.92,91.4,17,1,4.7,clear sky,0.0,0
330,Saint Anthony,US,45.02,-93.22,84.0,42,20,7.67,few clouds,0.0,0
331,Kathu,TH,7.92,98.33,84.0,88,75,12.75,moderate rain,0.0,0
332,Zemio,CF,5.03,25.14,70.02,94,100,2.95,overcast clouds,0.0,0
333,Basqal,AZ,40.76,48.39,73.4,56,40,3.89,scattered clouds,0.0,0
334,Jampur,PK,29.64,70.6,94.64,42,5,1.86,light rain,0.67,0
335,Bafoulabe,ML,13.81,-10.83,88.38,54,67,3.18,light rain,0.29,0
336,Tallahassee,US,30.44,-84.28,95.0,38,40,4.7,scattered clouds,0.0,0
337,Marsh Harbour,BS,26.54,-77.06,83.32,72,100,10.42,light rain,0.42,0
338,Galle,LK,6.04,80.22,80.65,85,97,9.24,overcast clouds,0.0,0
339,Olafsvik,IS,64.89,-23.71,51.8,77,63,6.76,broken clouds,0.0,0
340,Dhanera,IN,24.52,72.02,84.47,75,100,13.29,overcast clouds,0.0,0
341,Poum,NC,-20.23,164.02,71.04,78,0,12.24,clear sky,0.0,0
342,Borogontsy,RU,62.67,131.17,69.19,90,40,1.23,scattered clouds,0.0,0
343,Tual,ID,-5.67,132.75,78.96,80,13,22.53,few clouds,0.0,0
344,Nikolskoye,RU,59.7,30.79,60.01,62,75,2.24,broken clouds,0.0,0
345,Sakakah,SA,29.97,40.21,96.8,11,0,14.99,clear sky,0.0,0
346,Hohhot,CN,40.81,111.65,62.6,100,42,2.24,scattered clouds,0.0,0
347,Hobyo,SO,5.35,48.53,79.27,77,30,22.32,scattered clouds,0.0,0
348,Yablonovo,RU,50.85,37.36,75.2,50,20,4.47,few clouds,0.0,0
349,Thornhill,GB,55.23,-3.77,61.0,67,40,13.87,scattered clouds,0.0,0
350,Jinxiang,CN,22.86,115.7,81.99,85,8,5.86,clear sky,0.0,0
351,Kamaishi,JP,39.27,141.88,60.37,86,53,4.65,broken clouds,0.0,0
352,Sisimiut,GL,66.94,-53.67,52.38,56,94,18.54,overcast clouds,0.0,0
353,Isangel,VU,-19.55,169.27,73.4,78,40,10.29,scattered clouds,0.0,0
354,Muzaffarpur,IN,26.12,85.4,78.8,94,75,5.82,mist,0.0,0
355,Vicuna,CL,-30.03,-70.71,60.8,72,88,10.29,overcast clouds,0.0,0
356,Portland,US,45.52,-122.68,71.01,64,75,4.7,broken clouds,0.0,0
357,Port Augusta,AU,-32.5,137.77,43.0,93,90,3.36,overcast clouds,0.0,0
358,Annamalainagar,IN,11.4,79.73,84.42,71,99,9.31,overcast clouds,0.0,0
359,Yantzaza,EC,-3.83,-78.76,77.56,74,11,2.19,light rain,0.79,0
360,San Rafael,AR,-34.62,-68.33,47.71,53,100,4.47,overcast clouds,0.0,0
361,Karachev,RU,53.12,34.99,64.78,89,16,0.63,few clouds,0.0,0
362,Tindwari,IN,25.62,80.53,90.61,60,0,12.77,clear sky,0.0,0
363,Krasnoselkup,RU,65.7,82.47,49.33,82,12,2.98,few clouds,0.0,0
364,Tapes,BR,-30.67,-51.4,56.8,88,100,9.06,overcast clouds,0.0,0
365,Byron Bay,AU,-28.65,153.62,55.99,100,100,3.36,overcast clouds,0.0,0
366,Punto Fijo,VE,11.7,-70.2,85.24,63,5,23.76,light rain,0.15,0
367,Indramayu,ID,-6.33,108.32,77.67,83,88,8.32,light rain,0.31,0
368,Banda Aceh,ID,5.56,95.32,80.11,74,100,8.84,overcast clouds,0.0,0
369,Premia De Mar,ES,41.49,2.37,77.0,70,100,1.99,overcast clouds,0.0,0
370,Alice Town,BS,25.72,-79.3,84.78,74,92,13.0,light rain,0.58,0
371,Okha,RU,53.57,142.95,52.14,91,100,0.18,overcast clouds,0.0,0
372,Ballina,AU,-28.87,153.57,55.99,100,100,3.36,overcast clouds,0.0,0
373,Kieta,PG,-6.22,155.63,78.91,80,100,4.59,light rain,0.72,0
374,Rincon,US,32.3,-81.24,93.99,44,75,9.17,broken clouds,0.0,0
375,Brigantine,US,39.41,-74.36,89.6,35,1,14.99,clear sky,0.0,0
376,Sayyan,YE,15.17,44.32,68.7,59,8,5.03,clear sky,0.0,0
377,Pedro Carbo,EC,-1.83,-80.23,87.01,62,75,8.05,broken clouds,0.0,0
378,Salalah,OM,17.02,54.09,82.4,88,75,4.7,broken clouds,0.0,0
379,Qasigiannguit,GL,68.82,-51.19,48.2,70,52,6.93,broken clouds,0.0,0
380,Tessalit,ML,20.2,1.01,96.58,20,16,12.1,few clouds,0.0,0
381,Carballo,ES,43.21,-8.69,75.2,53,0,9.17,clear sky,0.0,0
382,Laguna,US,38.42,-121.42,95.0,27,0,1.99,clear sky,0.0,0
383,Svetlyy,RU,54.67,20.13,55.4,82,40,8.95,scattered clouds,0.0,0
384,Burnie,AU,-41.07,145.92,44.01,80,0,5.01,clear sky,0.0,0
385,Georgiyevka,KZ,43.04,74.71,71.6,33,0,6.71,clear sky,0.0,0
386,Caravelas,BR,-17.71,-39.25,73.58,75,98,5.28,overcast clouds,0.0,0
387,Maniitsoq,GL,65.42,-52.9,47.35,73,100,16.33,overcast clouds,0.0,0
388,Chauk,MM,20.88,94.82,82.44,69,100,11.21,overcast clouds,0.0,0
389,Rohtak,IN,28.9,76.57,84.2,70,40,2.75,haze,0.0,0
390,Arona,ES,28.1,-16.68,77.0,65,0,16.11,clear sky,0.0,0
391,Manicore,BR,-5.81,-61.3,88.3,56,33,2.42,scattered clouds,0.0,0
392,Wasilla,US,61.58,-149.44,60.8,87,90,3.09,overcast clouds,0.0,0
393,Taikang,CN,46.83,124.42,67.91,76,76,3.36,broken clouds,0.0,0
394,Luderitz,NA,-26.65,15.16,55.4,93,0,2.24,clear sky,0.0,0
395,Salinopolis,BR,-0.61,-47.36,82.76,74,84,11.25,broken clouds,0.0,0
396,Coahuayana,MX,18.73,-103.68,80.6,78,75,2.48,broken clouds,0.0,0
397,Hvolsvollur,IS,63.75,-20.22,53.01,93,90,5.82,mist,0.0,0
398,Paamiut,GL,61.99,-49.67,45.37,77,99,9.1,overcast clouds,0.0,0
399,Ancud,CL,-41.87,-73.82,48.0,70,40,4.7,scattered clouds,0.0,0
400,Mount Gambier,AU,-37.83,140.77,39.2,93,90,1.83,light intensity shower rain,0.0,0
401,Lieksa,FI,63.32,30.02,56.97,70,8,3.27,clear sky,0.0,0
402,Leh,IN,34.17,77.58,58.68,35,29,5.68,scattered clouds,0.0,0
403,Maine-Soroa,NE,13.21,12.02,82.67,61,14,11.86,few clouds,0.0,0
404,La Baule-Escoublac,FR,47.29,-2.36,73.4,38,0,9.17,clear sky,0.0,0
405,Oranjemund,NA,-28.55,16.43,55.49,76,5,12.06,clear sky,0.0,0
406,Blackwater,AU,-23.58,148.88,51.51,57,43,7.92,scattered clouds,0.0,0
407,Dunedin,NZ,-45.87,170.5,42.01,68,0,18.01,clear sky,0.0,0
408,Yar-Sale,RU,66.83,70.83,53.17,93,100,7.52,moderate rain,1.54,0
409,Pevek,RU,69.7,170.31,48.99,75,72,3.53,broken clouds,0.0,0
410,Inhambane,MZ,-23.86,35.38,66.2,68,40,4.7,scattered clouds,0.0,0
411,Saint-Michel-Des-Saints,CA,46.68,-73.92,79.0,6,86,1.01,overcast clouds,0.0,0
412,Tokmak,UA,47.25,35.71,73.29,70,0,9.66,light rain,0.21,0
413,Rocha,UY,-34.48,-54.33,47.8,61,39,8.79,scattered clouds,0.0,0
414,La Llanada,CO,1.49,-77.58,54.82,100,36,4.9,moderate rain,1.74,0
415,Takapau,NZ,-40.03,176.35,48.99,93,99,1.99,moderate rain,1.51,0
416,Pangnirtung,CA,66.15,-65.71,50.0,87,75,9.17,broken clouds,0.0,0
417,Usinsk,RU,65.99,57.53,54.36,91,25,14.63,scattered clouds,0.0,0
418,Svetlogorsk,BY,52.63,29.73,54.36,87,100,11.16,overcast clouds,0.0,0
419,Batemans Bay,AU,-35.72,150.18,51.01,97,100,3.58,moderate rain,1.15,0
420,Cabedelo,BR,-6.98,-34.83,80.6,69,40,17.22,scattered clouds,0.0,0
421,Ginda,IN,30.69,78.49,65.3,77,20,3.06,light rain,0.2,0
422,Kastamonu,TR,41.5,33.67,56.86,69,0,4.29,clear sky,0.0,0
423,Sfantu Gheorghe,RO,45.87,25.78,57.0,88,100,5.57,light rain,0.2,0
424,Carnarvon,AU,-24.87,113.63,55.4,93,48,8.05,scattered clouds,0.0,0
425,Mount Isa,AU,-20.73,139.5,48.2,62,0,5.82,clear sky,0.0,0
426,Kirkland Lake,CA,48.14,-80.04,64.4,82,90,10.29,overcast clouds,0.0,0
427,Kristiansund,NO,63.11,7.73,50.0,81,75,16.11,broken clouds,0.0,0
428,Nishihara,JP,26.18,127.76,84.2,83,40,5.82,scattered clouds,0.0,0
429,Karonga,MW,-9.93,33.93,69.42,72,0,4.45,clear sky,0.0,0
430,Nhulunbuy,AU,-12.23,136.77,75.2,60,57,14.99,broken clouds,0.0,0
431,Lexington,US,37.99,-84.48,84.99,58,75,5.82,broken clouds,0.0,0
432,Camana,PE,-16.62,-72.71,63.34,64,3,7.38,clear sky,0.0,0
433,Tuatapere,NZ,-46.13,167.68,39.0,83,65,3.0,broken clouds,0.0,0
434,Nome,US,64.5,-165.41,64.99,77,1,9.17,clear sky,0.0,0
435,Yeppoon,AU,-23.13,150.73,62.6,93,83,4.7,broken clouds,0.0,0
436,Sovetskiy,RU,61.36,63.58,69.58,66,29,9.51,scattered clouds,0.0,0
437,Sao Jose Da Coroa Grande,BR,-8.9,-35.15,76.48,76,4,8.88,clear sky,0.0,0
438,Ciranjang,ID,-6.79,107.28,71.01,100,73,1.79,broken clouds,0.0,0
439,Jega,NG,12.22,4.38,87.6,55,100,8.05,light rain,0.11,0
440,Shingu,JP,33.73,135.98,71.62,72,100,5.59,overcast clouds,0.0,0
441,Kyrylivka,UA,46.38,35.37,77.9,56,1,12.93,clear sky,0.0,0
442,Russell,US,32.35,-85.2,93.99,38,1,1.81,haze,0.0,0
443,Belyy,RU,55.84,32.94,52.86,87,96,6.64,overcast clouds,0.0,0
444,Kenora,CA,49.82,-94.43,75.2,50,75,8.05,broken clouds,0.0,0
445,Bengkulu,ID,-3.8,102.27,74.79,90,36,3.85,scattered clouds,0.0,0
446,Sironko,UG,1.23,34.25,64.62,82,4,5.21,light rain,0.19,0
447,Bardiyah,LY,31.76,25.09,74.26,85,0,15.95,clear sky,0.0,0
448,Clyde River,CA,70.47,-68.59,46.4,87,20,12.75,few clouds,0.0,0
449,San Cristobal,VE,7.77,-72.22,91.4,46,40,6.93,scattered clouds,0.0,0
450,Nisia Floresta,BR,-6.09,-35.21,84.2,61,20,10.29,few clouds,0.0,0
451,Kokopo,PG,-4.35,152.26,77.41,77,63,5.57,broken clouds,0.0,0
452,Tibati,CM,6.47,12.63,69.49,92,100,2.59,light rain,0.13,0
453,Lasem,ID,-6.69,111.45,76.28,83,53,5.88,broken clouds,0.0,0
454,Irbil,IQ,36.19,44.01,93.2,24,20,4.7,few clouds,0.0,0
455,Hambantota,LK,6.12,81.12,80.6,94,75,9.17,broken clouds,0.0,0
456,Bam,IR,29.11,58.36,83.71,17,0,7.18,clear sky,0.0,0
457,Comodoro Rivadavia,AR,-45.87,-67.5,48.2,36,20,12.75,few clouds,0.0,0
458,Hualmay,PE,-11.1,-77.61,66.27,66,5,7.74,clear sky,0.0,0
459,Kon Tum,VN,14.35,108.0,70.81,93,100,1.99,light rain,0.96,0
460,Manado,ID,1.49,124.85,75.2,100,20,2.24,few clouds,0.0,0
461,Deniliquin,AU,-35.53,144.97,48.0,91,32,7.0,scattered clouds,0.0,0
462,Marawi,PH,8.0,124.29,73.99,88,100,5.99,overcast clouds,0.0,0
463,Mackenzie,CA,55.3,-123.17,50.0,87,90,3.36,light rain,0.0,0
464,Ayorou,NE,14.73,0.92,99.12,30,0,7.34,clear sky,0.0,0
465,Nelson Bay,AU,-32.72,152.15,48.99,100,90,4.7,overcast clouds,0.0,0
466,Richards Bay,ZA,-28.78,32.04,57.61,66,0,6.38,clear sky,0.0,0
467,Dakar,SN,14.69,-17.44,82.4,78,40,9.17,scattered clouds,0.0,0
468,Pachino,IT,36.72,15.09,79.0,72,0,4.09,clear sky,0.0,0
469,Port Blair,IN,11.67,92.75,81.88,80,100,11.74,overcast clouds,0.0,0
470,Beaverlodge,CA,55.22,-119.44,62.6,48,75,23.04,broken clouds,0.0,0
471,Powell,US,40.16,-83.08,84.0,54,75,6.93,broken clouds,0.0,0
472,Maltahohe,NA,-24.83,16.98,50.67,39,0,10.49,clear sky,0.0,0
473,Belyy Yar,RU,53.6,91.39,55.4,93,0,2.24,clear sky,0.0,0
474,Somerset,US,40.57,-74.55,90.0,45,1,8.05,clear sky,0.0,0
475,Jiuquan,CN,39.74,98.52,73.74,29,100,2.39,overcast clouds,0.0,0
476,Yanam,IN,16.73,82.22,82.0,85,100,4.88,overcast clouds,0.0,0
477,Kaura Namoda,NG,12.59,6.58,77.76,67,100,12.12,light rain,0.11,0
478,Komsomolskiy,UZ,40.43,71.72,77.0,50,93,4.7,overcast clouds,0.0,0
479,Holme,DK,56.11,10.17,59.0,72,33,11.41,scattered clouds,0.0,0
480,Rundu,NA,-17.93,19.77,60.8,23,0,3.36,clear sky,0.0,0
481,Baracoa,CU,20.35,-74.5,84.94,73,100,6.85,light rain,0.47,0
482,Santa Isabel,BR,-23.32,-46.22,82.4,41,0,9.17,clear sky,0.0,0
483,Bhatkal,IN,13.97,74.57,78.82,81,100,0.38,light rain,0.28,0
484,Brokopondo,SR,4.75,-55.17,81.68,78,99,8.3,moderate rain,2.16,0
485,Klyavlino,RU,54.26,52.03,64.94,93,42,8.88,scattered clouds,0.0,0
486,Ponte De Sor,PT,39.25,-8.01,90.0,8,0,12.1,clear sky,0.0,0
487,Hamilton,US,39.18,-84.53,86.0,54,40,9.17,scattered clouds,0.0,0
488,Front Royal,US,38.92,-78.19,86.0,61,90,5.82,overcast clouds,0.0,0
489,Kiruna,SE,67.86,20.23,53.6,71,100,3.36,light rain,0.18,0
490,Dukat,RU,62.55,155.55,60.01,60,61,2.37,broken clouds,0.0,0
491,Itupiranga,BR,-5.13,-49.33,95.0,41,20,5.82,few clouds,0.0,0
492,Leo,BF,11.1,-2.1,79.36,67,1,2.98,light rain,0.12,0
493,Vilhena,BR,-12.74,-60.15,89.22,32,13,3.91,few clouds,0.0,0
494,Tadine,NC,-21.55,167.88,71.29,79,55,15.84,broken clouds,0.0,0
495,Bentiu,SS,9.23,29.83,70.36,94,100,2.46,light rain,0.33,0
496,Kuryk,KZ,43.2,51.65,81.52,45,0,6.71,clear sky,0.0,0
497,Mindelo,CV,16.89,-24.98,78.8,69,75,16.11,light intensity drizzle,0.0,0
498,Seoul,KR,37.57,126.98,68.0,93,90,14.27,mist,0.0,0
499,Moron,AR,-34.65,-58.62,59.0,25,91,5.99,overcast clouds,0.0,0
500,Kropotkin,RU,45.44,40.58,77.38,54,84,3.98,broken clouds,0.0,0
501,Tres Arroyos,AR,-38.37,-60.28,45.79,53,6,16.42,clear sky,0.0,0
502,Najran,SA,17.49,44.13,93.2,14,75,2.24,thunderstorm,0.0,0
503,Winton,US,37.39,-120.61,96.01,19,1,10.29,clear sky,0.0,0
504,Vyazemskiy,RU,47.54,134.75,60.39,94,0,1.97,clear sky,0.0,0
505,Birao,CF,10.28,22.79,74.07,89,23,6.04,moderate rain,3.05,0
506,Basco,PH,20.45,121.97,84.36,78,100,14.43,moderate rain,1.88,0
507,Vila Velha,BR,-20.33,-40.29,78.8,69,16,13.87,few clouds,0.0,0
508,Krasnoyarskiy,RU,51.97,59.9,72.27,72,0,9.15,clear sky,0.0,0
509,Ilulissat,GL,69.22,-51.1,48.2,70,8,6.93,clear sky,0.0,0
510,Penzance,GB,50.12,-5.54,62.6,63,1,4.7,clear sky,0.0,0
511,Namibe,AO,-15.2,12.15,63.36,77,0,7.99,clear sky,0.0,0
512,Jumla,NP,29.27,82.18,58.82,70,26,1.81,scattered clouds,0.0,0
513,San Pedro,PH,14.35,121.02,82.99,89,100,1.72,overcast clouds,0.0,0
514,Sibolga,ID,1.74,98.78,75.15,82,95,3.31,overcast clouds,0.0,0
515,Ampanihy,MG,-24.7,44.75,64.92,79,40,8.59,scattered clouds,0.0,0
516,Matara,LK,5.95,80.54,79.11,88,92,8.84,overcast clouds,0.0,0
517,Peski,RU,55.22,38.76,68.0,82,2,4.47,clear sky,0.0,0
518,Salazie,RE,-21.03,55.54,69.8,64,75,10.29,broken clouds,0.0,0
519,Lucapa,AO,-8.42,20.74,74.23,33,36,1.92,scattered clouds,0.0,0
520,Loknya,RU,56.83,30.15,53.13,95,100,4.47,overcast clouds,0.0,0
521,Antalaha,MG,-14.9,50.28,69.24,88,43,7.34,light rain,0.78,0
522,Quatre Cocos,MU,-20.21,57.76,72.0,68,40,13.87,scattered clouds,0.0,0
523,Santa Rosa,PH,14.31,121.11,82.99,89,100,2.21,light rain,0.14,0
524,Kurayoshi,JP,35.43,133.82,68.0,94,90,4.7,light rain,0.0,0
525,Marsa Matruh,EG,31.35,27.25,77.0,73,75,12.75,broken clouds,0.0,0
526,Gweta,BW,-20.18,25.23,52.83,38,0,8.95,clear sky,0.0,0
527,Abu Samrah,SY,35.3,37.18,73.31,74,0,12.26,clear sky,0.0,0
528,Troy,US,42.61,-83.15,82.99,47,40,9.17,scattered clouds,0.0,0
529,Kibala,TD,9.11,18.35,84.2,66,20,2.68,few clouds,0.0,0
530,Trelew,AR,-43.25,-65.31,44.58,53,0,22.44,clear sky,0.0,0
531,Wilmington Island,US,32.0,-80.97,95.0,39,20,8.05,few clouds,0.0,0
532,Vanimo,PG,-2.67,141.3,77.74,83,99,0.89,moderate rain,1.55,0
533,Timbo,BR,-26.82,-49.27,75.0,88,40,4.7,scattered clouds,0.0,0
534,Varna,BG,43.22,27.92,71.6,64,0,4.7,clear sky,0.0,0
535,Bintulu,MY,3.17,113.03,77.0,94,20,3.36,few clouds,0.0,0
536,Mumford,GH,5.26,-0.76,74.5,89,35,9.4,scattered clouds,0.0,0
537,Druskininkai,LT,54.02,23.97,51.82,90,0,5.79,clear sky,0.0,0
538,Tatarskaya Pishlya,RU,54.06,44.9,63.32,86,0,7.36,clear sky,0.0,0
539,Clonakilty,IE,51.62,-8.87,60.01,87,75,11.41,broken clouds,0.0,0
540,Khovu-Aksy,RU,51.13,93.6,55.51,83,100,1.97,light rain,0.28,0
541,Massaguet,TD,12.48,15.44,77.0,83,40,5.82,scattered clouds,0.0,0
542,Kharp,RU,66.8,65.81,55.72,94,100,2.93,moderate rain,1.01,0
543,Beloha,MG,-25.17,45.05,67.1,74,71,9.66,broken clouds,0.0,0
544,Dire Dawa,ET,9.59,41.87,75.96,50,81,24.16,broken clouds,0.0,0
545,Ngunguru,NZ,-35.62,174.5,52.0,3,22,9.84,few clouds,0.0,0
546,Deseronto,CA,44.2,-77.05,79.0,65,73,1.99,broken clouds,0.0,0
547,Krasnyy Kholm,RU,58.06,37.12,55.0,96,100,3.8,overcast clouds,0.0,0
548,Parfenyevo,RU,58.48,43.41,58.24,79,97,4.21,overcast clouds,0.0,0
549,Linxia,CN,35.6,103.21,57.4,75,7,2.59,clear sky,0.0,0
550,Lebedinyy,RU,58.52,125.52,68.0,56,6,4.81,clear sky,0.0,0
551,Srandakan,ID,-7.94,110.25,73.2,87,100,3.69,overcast clouds,0.0,0
552,Nizhnevartovsk,RU,60.93,76.55,59.0,87,0,2.24,clear sky,0.0,0
553,Port Shepstone,ZA,-30.74,30.45,58.98,76,0,17.72,clear sky,0.0,0
554,Pavlodar,KZ,52.3,76.95,73.4,60,40,17.9,scattered clouds,0.0,0
555,Camopi,GF,3.17,-52.32,79.57,90,47,3.11,light rain,0.33,0
556,Port Hardy,CA,50.7,-127.42,57.2,87,75,11.41,broken clouds,0.0,0
557,Bauchi,NG,10.5,10.0,71.53,91,84,2.24,broken clouds,0.0,0
558,Kroya,ID,-7.63,109.25,74.77,88,59,4.63,broken clouds,0.0,0
559,Paita,PE,-5.09,-81.11,67.84,73,8,16.04,clear sky,0.0,0
560,Wenling,CN,28.37,121.36,82.99,62,100,10.58,overcast clouds,0.0,0
561,Codrington,AU,-38.27,141.97,43.84,92,1,2.04,clear sky,0.0,0
562,Romny,UA,50.75,33.47,65.68,88,3,8.21,clear sky,0.0,0
563,Hirara,JP,24.8,125.28,84.49,81,30,10.8,scattered clouds,0.0,0
564,Victor Harbor,AU,-35.57,138.62,46.99,90,0,3.11,clear sky,0.0,0
565,Ouadda,CF,8.08,22.4,70.3,90,100,2.28,overcast clouds,0.0,0
566,Makubetsu,JP,45.37,141.82,56.19,90,71,7.56,broken clouds,0.0,0
567,Trapani,IT,37.83,12.67,80.6,74,0,6.93,clear sky,0.0,0
568,Khani,GE,41.96,42.96,75.2,88,75,4.7,broken clouds,0.0,0
569,Cayenne,GF,4.93,-52.33,86.0,66,20,6.93,light rain,0.37,0
570,Tatarsk,RU,55.22,75.98,57.9,78,0,8.23,clear sky,0.0,0
571,Uribia,CO,11.71,-72.27,92.7,41,98,16.17,overcast clouds,0.0,0
572,Turukhansk,RU,65.82,87.98,57.6,73,100,8.39,overcast clouds,0.0,0
573,Altamira,BR,-3.2,-52.21,87.37,62,96,2.57,overcast clouds,0.0,0
574,Kasempa,ZM,-13.46,25.83,61.43,39,0,4.83,clear sky,0.0,0
